category,name,guid,nickname,description,type,library
Vector,Plane Fit,33bfc73c-19b2-480b-81e6-f3523a012ea6,PlFit,Fit a plane through a set of points.,VectorComponents.PlaneComponents.Component_PlaneFitPoints,Vector Components
Vector,Plane Normal,cfb6b17f-ca82-4f5d-b604-d4f69f569de3,Pl,Create a plane perpendicular to a vector.,VectorComponents.PlaneComponents.Component_PlaneNormal,Vector Components
Vector,Plane Offset,3a0c7bda-3d22-4588-8bab-03f57a52a6ea,Pl Offset,Offset a plane.,VectorComponents.PlaneComponents.Component_PlaneOffset,Vector Components
Vector,Plane Origin,75eec078-a905-47a1-b0d2-0934182b1e3d,Pl Origin,Change the origin point of a plane,VectorComponents.PlaneComponents.Component_PlaneOrigin,Vector Components
Vector,Point Charge,cffdbaf3-8d33-4b38-9cad-c264af9fc3f4,PCharge,Create a field due to a point charge,FieldComponents.CreatePointCharge,Field Components
Vector,Point Cloud Attributes,2835454d-dc77-459d-a4d4-8f66078d88ca,Point Cloud,Point Cloud Attributes,IOComponents.Rhinoceros.PointClouds.Component_PointCloud,IO Components
Vector,Point Cloud Closest Point,6e7f413c-7d1a-45bb-b337-90c3376f6a0b,Point Cloud CP,Find the closest point in a point cloud,IOComponents.Rhinoceros.PointClouds.Component_PointCloudClosestPoint,IO Components
Vector,Point Cylindrical,23603075-be64-4d86-9294-c3c125a12104,Pt,"Create a point from cylindrical {angle,radius,elevation} coo",VectorComponents.PointComponents.Component_PointCylindrical,Vector Components
Vector,Point Groups,81f6afc9-22d9-49f0-8579-1fd7e0df6fa6,PGroups,Create groups from nearby points,VectorComponents.PointComponents.Component_PointGroups,Vector Components
Vector,Point Oriented,aa333235-5922-424c-9002-1e0b866a854b,Pt,"Create a point from plane {u,v,w} coordinates.",VectorComponents.PointComponents.Component_PointOriented,Vector Components
Vector,Point Polar,a435f5c8-28a2-43e8-a52a-0b6e73c2e300,Pt,"Create a point from polar {phi,theta,offset} coordinates.",VectorComponents.PointComponents.Component_PointPolar,Vector Components
Vector,Points to Numbers,d24169cc-9922-4923-92bc-b9222efc413f,Pt2Num,Convert a list of points to a list of numbers,VectorComponents.PointComponents.Component_PointsToNumbers,Vector Components
Vector,Populate 2D,e2d958e8-9f08-44f7-bf47-a684882d0b2a,Pop2D,Populate a 2-Dimensional region with points,VectorComponents.PointComponents.Component_PopulateRectangle,Vector Components
Vector,Populate 3D,e202025b-dc8e-4c51-ae19-4415b172886f,Pop3D,Populate a 3-Dimensional region with points,VectorComponents.PointComponents.Component_PopulateBox,Vector Components
Vector,Populate Geometry,c8cb6a5c-2ffd-4095-ba2a-5c35015e09e4,PopGeo,Populate generic geometry with points,VectorComponents.PointComponents.Component_PopulateGeometry,Vector Components
Vector,Project Point,5184b8cb-b71e-4def-a590-cd2c9bc58906,Project,Project a point onto a collection of shapes,TriangulationComponents.Component_ProjectPoint,Triangulation Components
Vector,Pull Point,902289da-28dc-454b-98d4-b8f8aa234516,Pull,Pull a point to a variety of geometry.,VectorComponents.PointComponents.Component_PullPoint,Vector Components
Vector,Radial,66eedc35-187d-4dab-b49b-408491b1255f,RadGrid,2D radial grid,VectorComponents.GridComponents.Component_RadialGrid,Vector Components
Vector,Rectangular,1a25aae0-0b56-497a-85b2-cc5bf7e4b96b,RecGrid,2D grid with rectangular cells,VectorComponents.GridComponents.Component_RectangularGrid,Vector Components
Vector,Reduce Point Cloud,c64901d0-c4ad-4d2a-b389-6f7c6fbe318d,Reduce,Reduce the number of points in a point cloud,IOComponents.Rhinoceros.PointClouds.Component_ReducePointCloud,IO Components
Vector,Reverse,d5788074-d75d-4021-b1a3-0bf992928584,Rev,Reverse a vector (multiply by -1).,VectorComponents.VectorComponents.Component_VectorReverse,Vector Components
Vector,Rotate,b6d7ba20-cf74-4191-a756-2216a36e30a7,VRot,Rotate a vector around an axis.,VectorComponents.VectorComponents.Component_VectorRotate,Vector Components
Vector,Rotate Plane,f6f14b09-6497-4564-8403-09e4eb5a6b82,PRot,Perform plane rotation around plane z-axis,VectorComponents.PlaneComponents.Component_RotatePlane,Vector Components
Vector,Scalar Display,55f9ce6a-490c-4f25-a536-a3d47b794752,FScalar,Display the scalar values of a field section,FieldComponents.FieldScalarSection,Field Components
Vector,Solar Incidence,59e1f848-38d4-4cbf-ad7f-40ffc52acdf5,Solar,Gets the solar incidence vector for a certain time and place,VectorComponents.SolarComponents.Component_SunVector,Vector Components
Vector,Sort Along Curve,59aaebf8-6654-46b7-8386-89223c773978,AlongCrv,Sort points along a curve,VectorComponents.PointComponents.Component_SortPointsAlongCurve,Vector Components
Vector,Sort Points,4e86ba36-05e2-4cc0-a0f5-3ad57c91f04e,Sort Pt,"Sort points by Euclidean coordinates (first x, then y, then",VectorComponents.PointComponents.Component_SortPoints,Vector Components
Vector,Spin Force,4b59e893-d4ee-4e31-ae24-a489611d1088,FSpin,Create a field due to a spin force,FieldComponents.CreateSpinForce,Field Components
Vector,Square,717a1e25-a075-4530-bc80-d43ecc2500d9,SqGrid,2D grid with square cells,VectorComponents.GridComponents.Component_SquareGrid,Vector Components
Vector,Tensor Display,08619b6d-f9c4-4cb2-adcd-90959f08dc0d,FTensor,Display the tensor vectors of a field section,FieldComponents.FieldArrowSection,Field Components
Vector,To Polar,61647ba2-31eb-4921-9632-df81e3286f7d,Polar,Convert a 3D point to plane polar coordinates.,VectorComponents.PointComponents.Component_PointPolarReverse,Vector Components
Vector,Triangular,86a9944b-dea5-4126-9433-9e95ff07927a,TriGrid,2D grid with triangular cells,VectorComponents.GridComponents.Component_TriangularGrid,Vector Components
Vector,Unit Vector,d2da1306-259a-4994-85a4-672d8a4c7805,Unit,Unitize vector.,VectorComponents.VectorComponents.Component_UnitVector,Vector Components
Vector,Unit X,79f9fbb3-8f1d-4d9a-88a9-f7961b1012cd,X,Unit vector parallel to the world {x} axis.,VectorComponents.VectorComponents.Component_UnitVectorX,Vector Components
Vector,Unit Y,d3d195ea-2d59-4ffa-90b1-8b7ff3369f69,Y,Unit vector parallel to the world {y} axis.,VectorComponents.VectorComponents.Component_UnitVectorY,Vector Components
Vector,Unit Z,9103c240-a6a9-4223-9b42-dbd19bf38e2b,Z,Unit vector parallel to the world {z} axis.,VectorComponents.VectorComponents.Component_UnitVectorZ,Vector Components
Vector,Vector 2Pt,934ede4a-924a-4973-bb05-0dc4b36fae75,Vec2Pt,Create a vector between two points.,VectorComponents.VectorComponents.Component_Vector2Pt,Vector Components
Vector,Vector Force,d27cc1ea-9ef7-47bf-8ee2-c6662da0e3d9,FVector,Create a field due to a vector force,FieldComponents.CreateVectorForce,Field Components
Vector,Vector Length,675e31bf-1775-48d7-bb8d-76b77786dd53,VLen,Compute the length (amplitude) of a vector.,VectorComponents.VectorComponents.Component_VectorLength,Vector Components
Vector,Vector XYZ,56b92eab-d121-43f7-94d3-6cd8f0ddead8,Vec,Create a vector from {xyz} components.,VectorComponents.VectorComponents.Component_ConstructVector,Vector Components
Vector,XY Plane,17b7152b-d30d-4d50-b9ef-c9fe25576fc2,XY,World XY plane.,VectorComponents.PlaneComponents.Component_XYPlane,Vector Components
Vector,XZ Plane,8cc3a196-f6a0-49ea-9ed9-0cb343a3ae64,XZ,World XZ plane.,VectorComponents.PlaneComponents.Component_XZPlane,Vector Components
Vector,YZ Plane,fad344bc-09b1-4855-a2e6-437ef5715fe3,YZ,World YZ plane.,VectorComponents.PlaneComponents.Component_YZPlane,Vector Components
X,Example,d541404d-b806-453e-8351-a954e824ed22,X,Example,Grasshopper.Kernel.Components.GH_DocExampleComponent,Grasshopper
Anemone,Browse History,06feb598-038d-4d11-a6d6-dd7a69757820,Browse,Browse recorded history from Loop End.,Anemone.LoopGen,Anemone
Anemone,Fast Loop End,4e5b891f-3e8d-4b3d-b677-996c63b3ac70,FastLoopEnd,Loop End,Anemone.LoopEnd,Anemone
Anemone,Fast Loop Start,7cd2f235-466e-4d30-bd3c-3b9573ac7dda,FastLoopStart,Loop Start,Anemone.LoopStart,Anemone
Anemone,Loop End,15483310-2ce2-48c6-b803-9dee8cb7cc9b,Loop End,End the loop with this one. Double click to pause the loop.,Anemone.ClassicLoopEnd,Anemone
Anemone,Loop Input,35b0046f-7286-4163-b202-9be282c605ea,LoopInput,Set inputs for Run Loop,Anemone.LoopInput,Anemone
Anemone,Loop Output,211a35b9-f4fd-4cdb-b56d-ebad2f7bc496,LoopOutput,Set outputs for Run Loop  Note: As with all Loop End compone,Anemone.LoopOutput,Anemone
Anemone,Loop Start,2576f657-2f0d-4e3e-9dfb-c79eb4cd13d7,Loop Start,Start the loop with this one. Double click to rerun.,Anemone.ClassicLoopStart,Anemone
Anemone,Password,cc25ab20-da34-4ef2-9ad0-2d1f05326737,Password,Set password for this loop,Anemone.SetPassword,Anemone
Anemone,Run Loop,702f9bbb-eff2-4e01-ba87-73ba87b26dc3,RunLoop,Runs the loop from a file. Right click to assign the .gh fil,Anemone.RunLoop,Anemone
Anemone,Time Buffer,56d2f440-c35b-4a4d-823d-555df682b6ab,Buffer,"Tries to suspend thread, so the definition takes some more t",Anemone.TimeBuffer,Anemone
Curve,Shortest Walk,2f1ac11c-5e8b-4692-83be-caf24eace13b,ShortWalk,Calculates the shortest walk in a network of curves,ShortestWalk.Gh.ShortestWalkComponent,Shortest Walk in Gh
Develop,AmbientOcclusion,5fdbb08d-c0f5-4fa0-b43c-3effa5a3bb0d,AmbientOcclusion,Description,Tundra.GHComponents.AmbientOcclusion_GHComp,Tundra
Develop,hemisphereTest,3ebcc0ba-c564-459a-9704-b675e1e05983,hemisphereTest,Description,Tundra.GHComponents.hemisphereTest,Tundra
Elefront,Bake Objects,00000000-0000-0000-0000-000000000000,Bake,Bake objects to Rhino with Rhino attributes and user attribu,EleFront._Templates.Component_Example,eleFront
Extra,Kangaroo Settings,17928c82-3227-4e82-9ae9-1d7e01ab759a,Settings,Additional Kangaroo settings,Kangaroo.Options.KOptionsParam,Kangaroo Components
Extra,TimerControl,2b20a1d6-453d-475a-b870-e88a8c4c3200,TimerControl,"Play,Pause and Reset the simulation",GhKangaroo.KTimer,Kangaroo Components
Heteroptera,Adjacent Items Matcher,977c3a09-4282-4b0e-bd4e-7d95a7cfff5d,MatchAdjacents,Indicates which geometry is closest to which point and the r,Heteroptera.Components.Networks.F_Matching.Adjacent_Items_Matcher,Heteroptera
Heteroptera,Allocate By Index,6e93c41d-c3fd-405f-b072-3f0b3134321f,i-Allocator,Allocate each item to a specific index of branches. Right-C,Heteroptera.Components.Utilities.A_Data.Allocate_By_Index,Heteroptera
Heteroptera,Allocate By Key,fc3defa8-3ccc-4cf4-9482-bfbe00c8e70e,Key-Allocator,Allocate each item to a specific string for each branch Righ,Heteroptera.Components.Utilities.A_Data.Allocate_By_Key,Heteroptera
Heteroptera,Allocate By Value,476458a3-6f6b-4d57-9000-9faea816758d,Domain-Allocator,Allocate each item to specific branches by the position of,Heteroptera.Components.Utilities.A_Data.Allocate_By_Value,Heteroptera
Heteroptera,Anchor Sweep,a99d89cd-3491-4468-bed6-e2097c4b82d2,AnchorSweep,Quick section sweep with anchor Right-click to either impose,Heteroptera.Components.Geometry.B.Anchor_Sweep,Heteroptera
Heteroptera,Attractor,1ed2e466-91c8-46db-be8e-4d3b14fc9144,Attractor,Magnetic attractor with normalized value. It is a quick mult,Heteroptera.Components.Vectors.A_Vectors.Attractor,Heteroptera
Heteroptera,Backing Capture,4d8efe74-62c9-496e-b60e-4ef968ee58ef,Baking-capture,{This component is no longer exists}Bake objects and capture,Heteroptera.Components.Drafts.Backing_Capture,Heteroptera
Heteroptera,Biased Distribution,7ef90b26-7c4a-4ae6-a9f4-b5ab41959458,Distribution,It distributes a set of input points to different branches.,Heteroptera.Components.Uncertainty.D.Biased_Distribution,Heteroptera
Heteroptera,Bionic Attractor,a8d8eb34-fb6d-4526-85a6-84e05e1e971b,Biottractor,Advanced multi-attraction system for finding a Congestive va,Heteroptera.Components.Vectors.A_Vectors.Bionic_Attractor,Heteroptera
Heteroptera,Boolean Topology,3d787d85-0c7b-4eea-8179-03890934f951,TopoBoolean,"Perform Union, Subtraction, or Intersection on a pair of net",Heteroptera.Components.Networks.B_Rebuild.Boolean_Topology,Heteroptera
Heteroptera,Bulge,65deb735-6b3d-40f0-b0dc-f31e38c9ae3b,Bulge,Bulge set of points by some Bulger points Transforming Vecto,Heteroptera.Components.Vectors.A_Vectors.Bulge,Heteroptera
Heteroptera,Camera Story,46f0586c-9cde-4dd9-a8f2-6797716ec9ea,Cam Story,Create a storyline for camera.. Right-click and select [Auto,Heteroptera.Components.Utilities.D_Camera.Camera_Story,Heteroptera
Heteroptera,Capacitor,cf1b1c1b-255f-45c4-9581-1505cc138897,Capacitor,Multi-Step Buffer,Heteroptera.Components.Streaming.B.Capacitor,Heteroptera
Heteroptera,Capture,748cf031-09e6-4ed4-b2e1-550856297fe0,Capture,Auto-naming Viewport Capture. Right-click and select [Automa,Heteroptera.Components.Utilities.D_Camera.Capture,Heteroptera
Heteroptera,Careless Range,5d492c6f-0a6f-440b-a35b-78d9f8aef4d7,CarelessRange,Divide a domain into careless equivalent parts and return th,Heteroptera.Components.Uncertainty.A.Careless_Range,Heteroptera
Heteroptera,Cell from Coordinated Network,d3b52f74-953e-49d1-8981-7f859fe13b15,NetRegion,Create Regions and Dual-Topology from network topology,Heteroptera.Components.Networks.E.Cell_from_Coordinated_Network,Heteroptera
Heteroptera,Cell from Topology,d288a60e-dc0e-4e07-a36b-bf32a97b9336,Cell By Topo,Computes Topologic-Cells of a network,Heteroptera.Components.Networks.E_DualTopology.Cell_from_Topology,Heteroptera
Heteroptera,Center,3c5edcba-b7a5-4710-b076-4b19a7080a2b,Center,Returns the center of geometry and the Diameter of its bound,Heteroptera.Components.Geometry.A.Center,Heteroptera
Heteroptera,Cheater Dice,31acfb8c-2aff-438c-afaa-1499e2aa990c,Cheater_Dice,Dice with unequal chances for items,Heteroptera.Components.Uncertainty.B.Cheater_Dice,Heteroptera
Heteroptera,Closest Numbers,745ee08a-a3f9-4bbe-b604-7b765ddb7af1,CN,Find a set of closest Numbers to a specific number (The clos,Heteroptera.Components.Maths.C.Closest_Numbers,Heteroptera
Heteroptera,Construct Hyper-Index,6688bc47-6d95-4fb4-9e3a-db299e402901,HyperIndex,Constructs a Hyper-Index. A Hyper-Index combines a [Path] an,Heteroptera.Components.Networks.G_HyperTopology.Construct_Hyper0Index,Heteroptera
Heteroptera,Construct Meta-Vector,3c74c84f-1cba-4d76-850e-0ee2ba83e5fb,Meta-Vector,Construct a meta-vector out of set of vector elements. A Met,Heteroptera.Components.Vectors.A_Vectors.Construct_Meta0Vector,Heteroptera
Heteroptera,Container Items Matcher,bf62cd0a-28da-4c66-818e-0df66096936a,MatchContainers,This component indicates which containers contain which item,Heteroptera.Components.Networks.F_Matching.Container_Items_Matcher,Heteroptera
Heteroptera,Curvature Field,edd2fa07-463f-4e0e-87c4-ad9135d07695,CurvatureF,Create a field based on a curve's curvature',Heteroptera.Components.Vectors.B_Fields.Curvature_Field,Heteroptera
Heteroptera,Curve Along Field,1e9fe404-c030-48e3-8f9a-92adecf288f3,AlongF,Create a field that is tangent-aligned to the given curve,Heteroptera.Components.Vectors.B_Fields.Curve_Along_Field,Heteroptera
Heteroptera,Curvy Point-Emiter,a7f40860-95ed-4980-b144-551209c73c6d,C-Emitter,Emit a bunch of random point around the give curve,Heteroptera.Components.Uncertainty.C.Curvy_Point0Emiter,Heteroptera
Heteroptera,Decompose Dual-Network,ab9bc57e-f301-4f23-a8e0-82f67dbbd1c0,CellTopology,Extract all features of a  dual topology,Heteroptera.Components.Networks.E_DualTopology.Decompose_Dual0Network,Heteroptera
Heteroptera,Dice,7683942e-cf86-40f7-84a9-6f8f4ab6a312,Dice,"Rolling a Dice containing possible Data, for N times and ext",Heteroptera.Components.Uncertainty.B.Dice,Heteroptera
Heteroptera,Directional Curve,0f03372f-1f18-4488-b4ad-f011add62251,DireCurve,Convert a line to a directional curve based on a plane,Heteroptera.Components.Geometry.C.Directional_Curve,Heteroptera
Heteroptera,Display ArrowLines,5087e0af-cf9d-43e5-83a7-019f3535b246,DisplayArrowLines,Displays lines with arrow,Heteroptera.Components.Networks.C_Display.Display_ArrowLines,Heteroptera
Heteroptera,Display Fied,860267d8-1aef-4aae-b93b-e678c3b31871,Display Field,Display Field,Heteroptera.Components.Vectors.C_FieldTools.Display_Fied,Heteroptera
Heteroptera,Display Particles,bbd7a071-679a-46fd-a79e-60f5726f75f6,AgentDisplay,Displays a trailing chain of a set of moving nodes  (if N>1,Heteroptera.Components.Streaming.E.Display_Particles,Heteroptera
Heteroptera,Display Tensors,b0eb2796-9ea6-4019-9854-07e94a4952df,Field@Point,Display Field at point,Heteroptera.Components.Vectors.C_FieldTools.Display_Tensors,Heteroptera
Heteroptera,Display Topology,e5c0836b-4b6c-4bba-96d7-b116925ce07e,TopoDisplay,Display a network connection topology,Heteroptera.Components.Networks.A.Display_Topology,Heteroptera
Heteroptera,Drag Field,78deecaa-a5c1-43db-b5ce-802392f25416,DragF,"Create a drag field, 'Drag Field' represents the Gaussian ef",Heteroptera.Components.Vectors.B_Fields.Drag_Field,Heteroptera
Heteroptera,Ease Changes,0c862b62-435b-4ce6-918f-ebebfd6661fd,Ease,It changes numbers smoothly during lapses.,Heteroptera.Components.Streaming.C.Ease_Changes,Heteroptera
Heteroptera,Encrypt / Decrypt,d0413d23-9c3e-4273-b588-1fbb5110ce8e,CodeMachine,Encrypt and Decrypt a string with a password (key string)  R,Heteroptera.Components.Utilities.C_Misc.Encrypt1Decrypt,Heteroptera
Heteroptera,Enumerator,d4dec5d2-32d8-45f5-b85c-f5110edc522b,Enumerator,Enumerate  geometries,Heteroptera.Components.Networks.C_Display.Enumerator,Heteroptera
