category,name,guid,nickname,description,type,library
Rhino,Logical Or Filter,488c5ae8-f802-4994-b1d1-31a467a77399,Or,Combine two filters together using a logical OR operator.,IOComponents.Rhinoceros.Filtering.Component_FilterRule_OrOperator,IO Components
Rhino,Match Text Filter,8f209ecb-f743-4e21-813f-17f8705dd8f1,Match,Create a filter that determines if a text value matches a pattern.,IOComponents.Rhinoceros.Filtering.Component_FilterRule_TextMatch,IO Components
Rhino,Model Block Definition,eacece94-a2fa-4c51-9461-2baa582bc403,Block Definition,Block Definition,IOComponents.Rhinoceros.Content.Component_ModelInstanceDefinition,IO Components
Rhino,Model Block Instance,6354d626-df14-488d-885d-ed51b2efe97f,Block Instance,Block Instance,IOComponents.Rhinoceros.Model.Component_InstanceReference,IO Components
Rhino,Model Font,522ffa00-cf42-4e34-90b6-eb375d901c74,Font,Typography Font,IOComponents.Rhinoceros.Annotations.Component_ModelFont,IO Components
Rhino,Model Hatch,3bbd57f0-d6d7-4863-ab2b-d094015b286c,Hatch,Model Hatch,IOComponents.Rhinoceros.Drafting.Component_Hatch,IO Components
Rhino,Model Hatch Pattern,67b2a54a-e2f9-4911-a0cc-eae7e7e06f65,Hatch Pattern,Model Hatch Pattern,IOComponents.Rhinoceros.Drafting.Component_ModelHatchPattern,IO Components
Rhino,Model Layer,b4610792-5911-4b2e-b564-724d9b5b1494,Layer,Model Layer,IOComponents.Rhinoceros.Model.Component_ModelLayer,IO Components
Rhino,Model Linetype,40abbc84-7bc1-4b05-bb32-10976d2e7157,Linetype,Model Linetype,IOComponents.Rhinoceros.Drafting.Component_ModelLinetype,IO Components
Rhino,Model Material,7062df7c-7f0e-484b-9354-902a8762499a,Material,Model Material,IOComponents.Rhinoceros.Render.Component_ModelMaterial,IO Components
Rhino,Model Object,1c30cbca-3907-4e28-9003-b06352f5459c,Object,Contains a collection of model objects,Grasshopper.Rhinoceros.Model.Params.Param_ModelObject,Grasshopper
Rhino,Model Object,d7071c97-bc7f-4966-beba-b7110064eebf,Object,Model Object,IOComponents.Rhinoceros.Model.Component_ModelObject,IO Components
Rhino,Model Space Scale,accca90f-6fb7-4c68-b8f4-dcfa3a68dd6c,Ms-Scale,Get or set the model space scale factor for linetypes and/or hatch patterns.,IOComponents.Rhinoceros.Drafting.Component_ModelSpaceScale,IO Components
Rhino,Model View,17f44ecd-76b0-4074-87f0-d96aa62a13ac,View,Model View,IOComponents.Rhinoceros.Viewports.Component_ModelView,IO Components
Rhino,Model Viewport,d79e5455-9dc8-4ecb-9fa2-fe511258841e,Model Viewport,Model Viewport,IOComponents.Rhinoceros.Viewports.Component_ModelViewport,IO Components
Rhino,Object Display Colour,3653cf51-4fa3-473b-b742-746c59a33796,Display Colour,Contains a collection of object display colours,Grasshopper.Rhinoceros.Display.Params.Param_ObjectDisplayColor,Grasshopper
Rhino,Object Display Mode,8aa197e1-20fc-4662-8c05-1474668d3636,Display Mode,Contains a collection of object display modes,Grasshopper.Rhinoceros.Display.Params.Param_ObjectDisplayMode,Grasshopper
Rhino,Object Linetype,41995f16-087e-425a-97c4-ec4fa0f78e1c,Object Linetype,Object linetype attributes,IOComponents.Rhinoceros.ObjectAttribs.Component_ObjectLinetype,IO Components
Rhino,Object Linetype,8ff0c4b8-0798-49c0-8f2e-e726edfe1b48,Linetype,Contains a collection of object linetypes,Grasshopper.Rhinoceros.Drafting.Params.Param_ObjectDraftingLinetype,Grasshopper
Rhino,Object Material,c17f7249-7f62-477d-b66d-fb79ef67eae0,Object Material,Contains a collection of object materials,Grasshopper.Rhinoceros.Render.Params.Param_ObjectRenderMaterial,Grasshopper
Rhino,Object Print Colour,3e972aa1-906f-4957-9e1f-956cb1429030,Print Colour,Contains a collection of object print colours,Grasshopper.Rhinoceros.Drafting.Params.Param_ObjectDraftingColor,Grasshopper
Rhino,Object Print Width,22149be8-8a95-4018-af41-050d03d5709b,Print Width,Contains a collection of object print widths,Grasshopper.Rhinoceros.Drafting.Params.Param_ObjectDraftingLineWidth,Grasshopper
Rhino,Order Content,91f1eafc-4804-4f9f-96ad-35be27178c36,Order,Order content by key,IOComponents.Rhinoceros.Filtering.Component_OrderByAttribute,IO Components
Rhino,Ordinate Dimension,ffc6bd57-414f-49e6-999e-4c94ec8fa69f,Ordinate Dimension,Ordinate Dimension,IOComponents.Rhinoceros.Annotations.Component_OrdinateDimension,IO Components
Rhino,Print Colour,bb2047a6-209d-4313-9b94-26ad886b0ec2,Print Colour,Object print colour attributes,IOComponents.Rhinoceros.ObjectAttribs.Component_ObjectPrintColor,IO Components
Rhino,Print Width,52a53903-46bf-42c2-818f-c23344fc53c5,Print Width,Object print width attributes,IOComponents.Rhinoceros.ObjectAttribs.Component_ObjectPrintWidth,IO Components
Rhino,Query Annotation Styles,0233a5e5-91d3-4cd6-be0f-6d7ce5de3202,Styles,Query a Rhino document for all available annotation styles,IOComponents.Rhinoceros.Query.QueryAnnotationStyles,IO Components
Rhino,Query Directory,546298c8-bcb4-4fc9-8ba9-e793fce3e8e5,Directory,Query on the file system under the specified directory path.,IOComponents.FileSystem.QueryDirectory,IO Components
Rhino,Query Installed Fonts,c6d7093d-90a1-4cad-9533-c066222b322b,Fonts,Query for all available fonts,IOComponents.Rhinoceros.Query.QueryInstalledFonts,IO Components
Rhino,Query Model Block Definitions,960a32ab-3e64-4075-855d-df701ee924e7,Block Definition,Query a Rhino document for all available block definitions,IOComponents.Rhinoceros.Query.QueryInstanceDefinitions,IO Components
Rhino,Query Model Hatch Patterns,ff5d442a-44f2-4631-9295-dbb43efecb7a,Hatches,Query a Rhino document for all available hatch patterns,IOComponents.Rhinoceros.Query.QueryHatchPatterns,IO Components
Rhino,Query Model Layers,1778f81a-dbab-422c-9d84-98a5f6d260fb,Layers,Query a Rhino document for all available layers,IOComponents.Rhinoceros.Query.QueryLayers,IO Components
Rhino,Query Model Linetypes,7e266319-a439-481e-afa5-daa09ab97417,Linetypes,Query a Rhino document for all available linetypes,IOComponents.Rhinoceros.Query.QueryLinetypes,IO Components
Rhino,Query Model Materials,b4804676-05f8-4edd-80ac-7c7227066a6b,Materials,Query a Rhino document for all available render materials,IOComponents.Rhinoceros.Query.QueryRenderMaterials,IO Components
Rhino,Query Model Objects,3ed98048-ed09-41ef-b378-74c60c8d3e9a,Objects,Query a Rhino document for all available rhino objects,IOComponents.Rhinoceros.Query.QueryObjects,IO Components
Rhino,Query Pages,dd56e383-3492-4da2-b857-781faf3f6a39,Pages,Query a Rhino document for all available page layouts,IOComponents.Rhinoceros.Query.QueryPageLayouts,IO Components
Rhino,Query Viewports,0fee6d09-eed8-4b01-ae29-de1806683baf,Viewports,Query a Rhino document for all available viewports,IOComponents.Rhinoceros.Query.QueryStandardViewports,IO Components
Rhino,Radial Dimension,eba95904-9ef5-40f8-8590-079055192299,Radial Dimension,Radial Dimension,IOComponents.Rhinoceros.Annotations.Component_RadialDimension,IO Components
Rhino,Render Attributes,6c814c77-ec1b-44d6-bf5a-e637d4b34256,Render,Object render attributes,IOComponents.Rhinoceros.ObjectAttribs.Component_ObjectRenderAttributes,IO Components
Rhino,Render Material,2846e179-728a-4146-b0ce-a33e7d591873,Object Material,Object render material attributes,IOComponents.Rhinoceros.ObjectAttribs.Component_ObjectRenderMaterial,IO Components
Rhino,Text Entity,64fda9ad-68a6-4871-8031-ca71f6ba2a21,Text Entity,Text Entity,IOComponents.Rhinoceros.Annotations.Component_TextEntity,IO Components
Rhino,Text Field Expression,c7daf500-3ffd-43e9-9562-1f2b4e2596cf,Field Expression,Build a field expression which can be used as a text field on annotations or as a user text value.,IOComponents.Rhinoceros.UserText.Component_TextFieldExpression,IO Components
Rhino,Union Filter,63781bc9-6705-4a8c-8704-010655dcad76,Union,Combine multiple filters together into a union which returns true if at least one input filter evaluates to true.,IOComponents.Rhinoceros.Filtering.Component_FilterRule_Union,IO Components
Rhino,Unit System,c14e5cc8-aa4e-48ec-b95b-39f96dd36d79,U-System,Unit System,IOComponents.Rhinoceros.Content.Component_UnitSystem,IO Components
Rhino,User Text,3da3fd40-b2fb-483c-8d1a-1b557eba66cd,U-Text,Modify the key/value pair text collection of a model element.,IOComponents.Rhinoceros.UserText.Component_UserText,IO Components
Rhino,Visibility Attributes,e5b96cc1-4843-4ef2-9a5f-f7eba9146d81,Visibility,Object visibility attributes,IOComponents.Rhinoceros.ObjectAttribs.Component_ObjectVisibilityAttributes,IO Components
Rhino,Zoom Extents,218d6810-99a9-4e39-89a1-a11560cfdbc5,Zoom Ext,Zoom view to show all objects,IOComponents.Rhinoceros.Viewports.Component_ZoomExtents,IO Components
Sets,Carthesian Product,deffaf1e-270a-4c15-a693-9216b68afd4a,CProd,Create the Carthesian product for two sets of identical cardinality.,MathComponents.SetComponents.Component_SetCarthesianProduct,Math Components
Sets,Char Sequence,01640871-69ea-40ac-9380-4660d6d28bd2,CharSeq,Create a sequence of textual characters.,MathComponents.FunctionComponents.Component_CharSequence,Math Components
Sets,Characters,86503240-d884-43f9-9323-efe30488a6e1,Chars,Break text into individual characters,MathComponents.StringComponents.Component_TextToChars,Math Components
Sets,Clean Tree,071c3940-a12d-4b77-bb23-42b5d3314a0d,Clean,Removed all null and invalid items from a data tree.,Grasshopper.Kernel.Components.GH_CleanTreeComponent,Grasshopper
Sets,Clean Tree,7991bc5f-8a01-4768-bfb0-a39357ac6b84,Clean,Removed all null and invalid items from a data tree.,Grasshopper.Kernel.Components.GH_CleanTreeComponent_OSBOLETE_AS_WELL,Grasshopper
Sets,Combine Data,e7c80ff6-0299-4303-be36-3080977c14a1,Combine,Combine non-null items out of several inputs,MathComponents.ArrayComponents.Component_CombineNonNulls,Math Components
Sets,Concatenate,2013e425-8713-42e2-a661-b57e78840337,Concat,Concatenate some fragments of text,MathComponents.StringComponents.Component_Concatenate,Math Components
Sets,Construct Path,946cb61e-18d2-45e3-8840-67b0efa26528,Path,Construct a data tree branch path.,MathComponents.ArrayComponents.Component_ConstructBranchPath,Math Components
Sets,Create Set,98c3c63a-e78a-43ea-a111-514fcf312c95,CSet,Creates the valid set from a list of items (a valid set only contains distinct elements).,MathComponents.SetComponents.Component_CreateSet,Math Components
Sets,Cross Reference,36947590-f0cb-4807-a8f9-9c90c9b20621,CrossRef,Cross Reference data from multiple lists,MathComponents.ArrayComponents.Component_MatchListCrossReference,Math Components
Sets,Cull Index,501aecbb-c191-4d13-83d6-7ee32445ac50,Cull i,Cull (remove) indexed elements from a list.,MathComponents.ArrayComponents.Component_CullIndex,Math Components
Sets,Cull Nth,932b9817-fcc6-4ac3-b5fd-c0e8eeadc53f,CullN,Cull (remove) every Nth element in a list.,MathComponents.ArrayComponents.Component_CullNthItem,Math Components
Sets,Cull Pattern,008e9a6f-478a-4813-8c8a-546273bc3a6b,Cull,Cull (remove) elements in a list using a repeating bit mask.,MathComponents.ArrayComponents.Component_CullPattern,Math Components
Sets,Deconstruct Path,df6d9197-9a6e-41a2-9c9d-d2221accb49e,DPath,Deconstruct a data tree path into individual integers.,MathComponents.ArrayComponents.Component_DeconstructBranchPath,Math Components
Sets,Delete Consecutive,190d042c-2270-4bc1-81c0-4f90c170c9c9,DCon,Delete consecutive similar members in a set.,MathComponents.SetComponents.Component_RemoveConsecutive,Math Components
Sets,Disjoint,81800098-1060-4e2b-80d4-17f835cc825f,Disjoint,Test whether two sets are disjoint.,MathComponents.SetComponents.Component_IsDisjoint,Math Components
Sets,Dispatch,d8332545-21b2-4716-96e3-8559a9876e17,Dispatch,Dispatch the items in a list into two target lists.,MathComponents.ArrayComponents.Component_Dispatch,Math Components
Sets,Duplicate Data,dd8134c0-109b-4012-92be-51d843edfff7,Dup,Duplicate data a predefined number of times.,MathComponents.ArrayComponents.Component_DuplicateData,Math Components
Sets,Entwine,c9785b8e-2f30-4f90-8ee3-cca710f82402,Entwine,Flatten and combine a collection of data streams,MathComponents.MergeComponents.Component_Entwine,Math Components
Sets,Explode Tree,74cad441-2264-45fe-a57d-85034751208a,BANG!,Extract all the branches from a tree,Grasshopper.Kernel.Components.GH_ExplodeTreeComponent,Grasshopper
Sets,Fibonacci,fe99f302-3d0d-4389-8494-bd53f7935a02,Fib,Creates a Fibonacci sequence.,MathComponents.FunctionComponents.Component_Fibonacci,Math Components
Sets,Find similar member,b4d4235f-14ff-4d4e-a29a-b358dcd2baf4,FSim,Find the most similar member in a set.,MathComponents.SetComponents.Component_FindNearest,Math Components
Sets,Flatten Tree,f80cfe18-9510-4b89-8301-8e58faf423bb,Flatten,Flatten a data tree by removing all branching information.,Grasshopper.Kernel.Components.GH_FlattenTreeComponent,Grasshopper
Sets,Flip Matrix,41aa4112-9c9b-42f4-847e-503b9d90e4c7,Flip,Flip a matrix-like data tree by swapping rows and columns.,Grasshopper.Kernel.Components.GH_FlipDataMatrixComponent,Grasshopper
Sets,Format,758d91a0-4aec-47f8-9671-16739a8a2c5d,Format,Format some data using placeholders and formatting tags,MathComponents.StringComponents.Component_FormatText,Math Components
Sets,Graft Tree,87e1d9ef-088b-4d30-9dda-8a7448a17329,Graft,Graft a data tree by adding an extra branch for every item.,Grasshopper.Kernel.Components.GH_GraftTreeComponent,Grasshopper
Sets,Insert Items,e2039b07-d3f3-40f8-af88-d74fed238727,Ins,Insert a collection of items into a list.,MathComponents.ArrayComponents.Component_InsertItems,Math Components
Sets,Item Index,a759fd55-e6be-4673-8365-c28d5b52c6c0,Index,Retrieve the index of a certain item in a list.,MathComponents.ArrayComponents.Component_ItemIndex,Math Components
Sets,Jitter,f02a20f6-bb49-4e3d-b155-8ed5d3c6b000,Jitter,Randomly shuffles a list of values.,MathComponents.FunctionComponents.Component_Jitter,Math Components
Sets,Key/Value Search,1edcc3cf-cf84-41d4-8204-561162cfe510,KeySearch,Extract an item from a collection using a key-value match,MathComponents.SetComponents.Component_KeyMemberSearch,Math Components
Sets,List Item,59daf374-bc21-4a5e-8282-5504fb7ae9ae,Item,Retrieve a specific item from a list.,MathComponents.ArrayComponents.Component_ListItemVariable,Math Components
Sets,List Length,1817fd29-20ae-4503-b542-f0fb651e67d7,Lng,Measure the length of a list.,MathComponents.ArrayComponents.Component_ListLength,Math Components
Sets,Longest List,8440fd1b-b6e0-4bdb-aa93-4ec295c213e9,Long,Grow a collection of lists to the longest length amongst them,MathComponents.ArrayComponents.Component_MatchListLongest,Math Components
Sets,Match Text,3756c55f-95c3-442c-a027-6b3ab0455a94,TMatch,Match a text against a pattern,MathComponents.StringComponents.Component_TextMatch,Math Components
Sets,Match Tree,46372d0d-82dc-4acb-adc3-25d1fde04c4e,Match,Match one data tree with another.,Grasshopper.Kernel.Components.GH_MatchTreeComponent,Grasshopper
Sets,Member Index,3ff27857-b988-417a-b495-b24c733dbd00,MIndex,Find the occurences of a specific member in a set.,MathComponents.SetComponents.Component_SetMemberIndex,Math Components
Sets,Merge,3cadddef-1e2b-4c09-9390-0e8f78f7609f,Merge,Merge a bunch of data streams,MathComponents.MergeComponents.Component_MergeVariable,Math Components
Sets,Merge,86866576-6cc0-485a-9cd2-6f7d493f57f7,Merge,Merge two streams into one.,MathComponents.MergeComponents.Component_Merge2,Math Components
Sets,Merge 03,481f0339-1299-43ba-b15c-c07891a8f822,M3,Merge three streams into one.,MathComponents.MergeComponents.Component_Merge3,Math Components
Sets,Merge 04,b5be5d1f-717f-493c-b958-816957f271fd,M4,Merge four streams into one.,MathComponents.MergeComponents.Component_Merge4,Math Components
Sets,Merge 05,f4b0f7b4-5a10-46c4-8191-58d7d66ffdff,M5,Merge five streams into one.,MathComponents.MergeComponents.Component_Merge5,Math Components
Sets,Merge 06,ac9b4faf-c9d5-4f6a-a5e9-58c0c2cac116,M6,Merge six streams into one.,MathComponents.MergeComponents.Component_Merge6,Math Components
Sets,Merge 08,a70aa477-0109-4e75-ba73-78725dca0274,M8,Merge eight streams into one.,MathComponents.MergeComponents.Component_Merge8,Math Components
Sets,Merge 10,22f66ff6-d281-453c-bd8c-36ed24026783,M10,Merge ten streams into one.,MathComponents.MergeComponents.Component_Merge10,Math Components
Sets,Merge Multiple,0b6c5dac-6c93-4158-b8d1-ca3187d45f25,Merge,Merge multiple input streams into one,MathComponents.MergeComponents.Component_MergeN,Math Components
Sets,Null Item,c74efd0e-7fe3-4c2d-8c9d-295c5672fb13,Null,Test a data item for null or invalidity,MathComponents.ArrayComponents.Component_IsNullOrInvalid,Math Components
Sets,Partition List,5a93246d-2595-4c28-bc2d-90657634f92a,Partition,Partition a list into sub-lists,MathComponents.ArrayComponents.Component_PartitionList,Math Components
Sets,Path Compare,1d8b0e2c-e772-4fa9-b7f7-b158251b34b8,Compare,Compare a path to a mask pattern,Grasshopper.Kernel.Components.GH_PathCompareComponent,Grasshopper
Sets,Path Mapper,f9b89a46-bc5d-4f7a-9a6f-134f93ac3af9,Path Mapper,Perform lexical operations on data trees.,Grasshopper.Kernel.Special.GH_PathMapper,Grasshopper
Sets,Pick'n'Choose,03b801eb-87cd-476a-a591-257fe5d5bf0f,P'n'C,Pick and choose from a set of input data.,MathComponents.ArrayComponents.Component_PickNChoose,Math Components
Sets,Prune Tree,fe769f85-8900-45dd-ba11-ec9cd6c778c6,Prune,Remove small branches from a Data Tree.,Grasshopper.Kernel.Components.GH_PruneTreeComponent,Grasshopper
Sets,Random,2ab17f9a-d852-4405-80e1-938c5e57e78d,Random,Generate a list of pseudo random numbers.,MathComponents.FunctionComponents.Component_Random,Math Components
Sets,Random Reduce,455925fd-23ff-4e57-a0e7-913a4165e659,Reduce,Randomly remove N items from a list,MathComponents.ArrayComponents.Component_RandomReduce,Math Components
Sets,RandomEx,a12dddbf-bb49-4ef4-aeb8-5653bc882cbd,RndEx,Generate random data between extremes.,XformComponents.Component_RandomVariableTypes,Transform Components
Sets,Range,9445ca40-cc73-4861-a455-146308676855,Range,Create a range of numbers.,MathComponents.FunctionComponents.Component_Range,Math Components
Sets,Relative Item,fac0d5be-e3ff-4bbb-9742-ec9a54900d41,RelItem,Retrieve a relative item combo from a data tree,MathComponents.ArrayComponents.Component_RelativeItem,Math Components
